descriptor,PLS1_weight,PLS2_weight,PLS3_weight,PLS4_weight,PLS5_weight,PLS6_weight,PLS7_weight,PLS8_weight,PLS9_weight,PLS10_weight,PLS11_weight,PLS12_weight,PLS13_weight,PLS14_weight,PLS15_weight,PLS16_weight,PLS17_weight,PLS18_weight,PLS19_weight,PLS20_weight
SHBint9,0.0013900882261658615,0.03741137509201361,0.09532981117189405,-0.04925170299712514,0.027133858529015918,-0.005757830687332782,0.0365172456129791,0.0008968987155390098,0.0034720080227011027,-0.00618120370813615,-0.018475351598646293,0.006180976326331461,0.014353123778673182,-0.008822191736288397,0.015408728799575942,0.015190077853402059,0.029031313160372878,-0.06396260880335825,0.02049786871511289,0.008772085308530773
SHBint10,0.04445312348569209,-0.018647243996988343,0.07302832280781146,-0.07564032310256813,0.0510606545181202,-0.06432029669676598,-0.02653376498713755,-0.005707070069029365,0.05021196025188096,0.01572074045373604,-0.06636609334858695,2.7889821801568626e-05,-0.02858590408548507,0.019543277720043103,0.04423641180321898,-0.0337913489049298,-0.02517701991520362,-0.09050684673327312,0.03728092307994377,0.07738416558084148
SHsOH,0.06889597631111924,-0.10275426909268234,0.06695708644919662,-0.10329025963208217,0.016515026220618026,0.01700330826046809,-0.024118820840118193,0.002959993007988289,0.03618529255333972,-0.05632681069522263,0.020710283567329915,0.026489672026002564,0.05490886910217448,0.01272550767868811,0.03346238980851204,0.023654563082847795,-0.023421792936790604,-0.05267724665588734,-0.02328306559524251,0.014533665409292875
SHdNH,-0.006507099924505434,0.050198941798798254,0.0940691245372275,-0.03706933500048549,0.05084794564761787,-0.035049025525325454,0.027276838325249474,-0.04309768169409421,0.005060972986091003,-0.008985699212889536,-0.004434812658922438,0.011128042960299908,0.028773389958467895,0.0006512835372649275,-0.01985072438576129,0.008132812329586432,-0.009932445326041383,0.030287150145664223,0.022502417831331074,-0.02345081340894834
SHsSH,-0.0050254534810628025,0.001904851459338587,0.0023324904747101835,0.012603514851924808,-0.012399753900687236,-0.0074427947457035015,-0.02387256129571027,-0.012054732748983162,-0.021809814056079267,-0.035327517748122754,-0.04011922049492018,-0.0008733457574754696,0.05034960271710296,0.05047953391781129,0.0050886692097193735,0.02322568085367086,0.03166649436785913,0.05149266718427522,0.028278973574645726,-0.00988235318553494
SHsNH2,-0.009313915541589763,0.05277395081556171,0.10098117470476946,-0.01631243530928641,0.02579594237591505,0.0017229975210101805,0.05747296167053215,-0.030499238952582462,0.005897409724081688,-0.010245512271009278,0.004346504587509883,-0.005229325477356985,-0.0026698772275116564,0.022551542700964124,-0.02870086997188646,0.031047401047663136,0.01487041337378759,0.019851115449767035,0.014530460551696225,-0.030238001393593658
SHssNH,-0.044940795169163036,0.09213377700576705,0.050221485753195766,-0.0030214196898587344,-0.015835639402129755,0.015251565942885206,0.06652821182800289,-0.014371579957042203,-0.046594609698675876,-0.006066823020811368,-0.01667772288660389,0.004784423480463561,0.0402775997134322,-0.016834266033860724,-0.01574407659842153,-0.016843147733853384,0.03861289622494773,-0.029432358060848967,-0.03548967015719626,0.006170261639161501
SHaaNH,-0.010907774149724644,-0.0060431891825469585,0.04942651560206827,0.1063210174791843,0.014480218384238606,-0.12928770363812572,-0.009577463120719248,0.036232322700188314,0.03016923780444403,-0.06813639406129222,0.06486565240604668,-0.08450840873861862,0.041076095753835556,-0.09778571866251633,0.0277748765729637,-0.005506879993311472,0.02431082147179338,0.027640765427851367,0.05013932126454701,0.03552456767134424
SHtCH,-0.00099816556592928,-0.007880898455933632,0.014523948045601988,0.003507298506671194,0.0214407927658609,0.03456475781410728,-0.023611631355946704,-0.03163813398612676,0.06902592929743119,-0.043615619997156414,-0.10242334955616594,0.06461362236640407,-0.06579562545457503,-0.020268793965030656,-0.009857167404521817,-0.07498451070774054,0.06883650129824681,0.07136931272047427,-0.0722781384847059,0.11002769309016107
SHdCH2,-0.016772268727152845,-0.000388765464011617,0.004629209249041232,-0.003370390853184949,0.0012133567906412986,0.06546126308040225,-0.023522058688401952,-0.02767189746280694,0.07013182344339773,-0.07791123226212329,0.01991384283511784,-0.026298468402380194,-0.018881604179005956,-0.0022693563909586684,-0.05122789305676869,-0.04822930389989155,-0.012405189454882315,-0.053046016385745236,0.005578210610914575,-0.012816767020266786
SHdsCH,-0.00316954547881609,0.008295185196959914,0.0038398854330524423,-0.012003824553230305,-0.05393716363006877,0.0681759766259685,-0.03989919028546255,0.05432222750876192,0.01425543388508982,-0.10606117148494208,0.032030675118689504,-0.05347043616902363,0.1286045082117137,0.08026098943762643,-0.08646965785264536,-0.015862952264785013,0.03152129288146323,0.02917643267786835,0.05121784414748434,-0.0404298901932125
SHaaCH,0.0765881735860154,-0.016965330155165822,-0.047553546968580274,-0.059349926210069535,-0.07650770898783091,-0.04563128563583792,0.033858351238823144,0.008749248769095823,-0.002986164397218134,0.00438669067744232,-0.030694049966406522,-0.03366522374586421,-0.008312776999252874,0.0068846745627260805,-0.0012635959740873292,-0.0577643221909262,0.012725874582478966,0.003981801979607185,-0.02176280081503643,0.004215059096534184
SHCHnX,0.012850333783520514,-0.007798900351105336,0.007873547376413386,-0.027168730992051186,0.02574796605611592,-0.04327908563223352,-0.015505429167116815,0.08251794413952689,-0.060473435739992955,0.07367462923637182,-0.06461257066496527,0.08136701266623252,0.05891511718245359,0.06991796956245772,0.035426525506137944,0.024642696668014514,0.0626106449746533,0.1392102932388701,0.09123105467854159,-0.029189692256139595
SHCsats,0.05972122363161774,0.05279744641237401,0.04047666704500272,0.024400818958549137,0.04998613744652172,0.022329353107825717,0.001836870794314795,0.004209364384779246,-0.06515171587471583,-0.02578807013784623,0.026954997019072852,0.020781955673242716,0.013564855556500353,-0.05759008007252353,0.0024620339484460597,0.048227593260746576,0.07086781176571787,-0.07904678011226622,0.044332768861546,-0.0005762035479628096
SHCsatu,-0.005798895122521021,0.07627043949671874,0.04981537907082478,-0.0015252524816944592,0.004801711666474049,0.03314015516787882,0.0005810748486394295,-0.04194607962984563,0.0521444635718002,0.0014340030563684896,0.013774744658717157,0.015257180440604394,0.03415328072303217,-0.03443843122538546,0.01868926041537631,0.06907512165915895,0.09412310724349812,-0.04206461001128865,0.08675050223593964,0.04211015841641009
SHAvin,0.009156877397096246,0.0011107260720657343,0.0015592481532627509,-0.010401223123283319,-0.06330296905808974,0.03271350695305239,-0.045629227558356536,0.02548386491897592,0.06049129714774904,-0.04796960334240452,-0.0023696822225016795,-0.08471802293478711,0.06443161296120721,0.13525081719075308,-0.017128533558691397,-0.08072395491883537,-0.01918461739284415,0.024643219357447763,0.0200440396926172,-0.0962237757635587
SHother,0.07302047615258078,-0.014596774351368799,-0.04512050529670011,-0.06045838082804086,-0.08647777407458605,-0.026452202768265612,0.022954799633127063,0.019844452584689636,0.0028568342456819786,-0.022638881965249824,-0.021800809424191207,-0.04577244092934904,0.02047837202630495,0.02484032208270198,-0.022714153720818038,-0.061405538344353125,0.01907075783712013,0.008592245181329977,-0.009285536154301251,-0.005555836263656133
SsCH3,-0.005411149069297825,0.045154639875872,0.011422297958654237,0.021708004406543396,0.03529770526344838,0.07913196540433429,0.026251100245128976,-0.019250693903186254,0.06102556327110717,0.15295009685098895,0.09025285627935922,-0.050355244593084644,-0.038879985156241956,0.017419041016859097,-0.0711914397871827,-0.031002856501054502,-0.008640600028833361,0.019479393958121264,0.04063192548759604,-0.022293474834688447
SdCH2,-0.017810436846391435,0.0048003212029442905,-0.0018657690116452318,-0.0031607428475658324,0.012339093142245834,0.07470007935085601,-0.018782386720032542,-0.017803081339333473,0.06535399439711888,-0.08531039910358067,0.015012866129952347,-0.023716162648981968,-0.024606998073576455,0.0071754089244006536,-0.0463391294705518,-0.056137928327987655,-0.027903680955206272,-0.030524539182088365,-0.011958568352373175,-0.01265040913254888
SssCH2,0.07092665637426364,0.016715077006276197,-0.03959153357333008,0.03259295794700572,0.06834295236748372,-0.008214096693053188,-0.03157215757492715,-0.032620102675604196,-0.05163955023102694,0.02427006979224638,-0.06474145105650363,-0.07146767747895932,-0.05697431931522917,-0.02290630314071176,0.03238985122191132,0.010209730874375968,0.01958036482158191,0.018191304553727,-0.08155448007051869,-0.01627048516941241
StCH,-0.0009371426627407197,-0.006984693680845015,0.01582505092054775,0.012175920739862015,0.015595481515229562,0.05394427178540823,-0.0029190285658430206,-0.008116022246192131,0.045502383608299904,-0.07459533504519948,-0.07029602559920999,0.0971171458633747,-0.03664748271152206,-0.04869490645133282,-0.03910057458764309,-0.051617057263472654,0.09032567596370031,0.04767455876953807,-0.052144006403721715,0.12784767870153949
SdsCH,-0.014048585194428163,0.029139964000128995,-0.028758584247991888,-0.028865579175364944,0.007105162281205208,0.056109332485103205,-0.06631771448774236,0.018156022789557517,0.061388727817014876,-0.07053702356824453,-0.03951880368593758,-0.06767666608856678,0.10493826590634875,0.0808128127480318,-0.08013953788277157,-0.0199447089248359,-0.009146400139352856,0.05529036672442653,0.008971710980035555,-0.05250115648587225
SaaCH,0.09170278935061289,-0.014446218882044483,-0.05531549957209815,-0.019956302092006797,-0.04923159461508101,-0.04799694376896424,0.05037725750353484,-0.015853896718704054,-0.02858193233966624,-0.00993615284545296,0.015990780396027453,-0.0005766747645592376,0.032748434803523026,0.01299158067712978,-0.03158708705468233,-0.049423259796360114,0.038808978794548234,-0.03580433129109306,0.031453885576631514,0.05783780618019311
SsssCH,0.015443913257122239,-0.05498211028180899,-0.04980412972579196,0.09412541854804701,-0.031357099311074284,0.09158940145601172,0.02284071320701066,0.041311074589488433,-0.03189495729904574,-0.03419773437153978,-0.02386694588764796,-0.0016607494064737247,0.027728754185316968,-0.0463276965643253,-0.025594302056152228,-0.037460468759804785,-0.067164722180031,-0.0012107335670510622,-0.024494763434106153,0.014338549112109689
StsC,-0.014344057340446434,-0.00045604423718938983,0.0025852463944471362,-0.000804805392521736,0.013097057845208945,0.01997404385752914,-0.004480518521116421,-0.023084727497187266,0.008112126880688096,-0.08355782308097111,-0.09054711671324232,0.0681220840002053,-0.10956618408998457,-0.02997239774010653,-0.04199233426964348,-0.08670803824000384,0.0914581729691828,0.018266666852315146,0.06741135327925332,-0.017935398687524275
SdssC,0.022689244174436705,-0.033767955759862384,-0.04192910779691552,0.09298886685538539,-0.01939613975340597,0.039496450972408434,-0.04368663965812903,-0.06314627272193213,0.08168576868156796,0.06506646824885284,-0.07453558386308982,0.002447696925099729,0.0473972326405908,-0.021587697240366504,0.04895426262104761,0.03284975539274686,0.019298156464654218,0.06471704407104087,-0.016304949731409193,-0.006876648541518855
SaasC,0.07680554434911342,-0.008521053692287138,-0.03655629732110228,0.04494238941784967,-0.02187945446059636,-0.02308544839278491,0.007850260221192751,-0.07891852031189395,-0.010987239239505717,-0.0011078785573123279,0.07997655856049338,0.060128625794541965,0.03551502546849491,0.051639734545721704,-0.05268799071973923,-0.0016249668365193452,-0.06391496693849331,0.02558659409391964,0.030064669363467182,0.0017081226552917482
SaaaC,0.0008980908435290836,-0.010347140754328582,-0.012705605124167726,0.007943325389025474,0.018969081304350585,-0.10289553621190513,0.127758567222202,0.041166297787644655,0.0760953665018851,-0.019723532973064437,0.03018399774422323,0.019566154947081478,-0.021328375254357143,0.054500094859939126,-0.011323935590858064,0.016451948927771153,0.03595605480416823,-0.0024964217714177573,-0.05179268518236552,0.005291988189077822
SssssC,-0.003490883053832024,0.005776209326803507,-0.041618202909455275,-0.01365032334497136,0.009649158482536491,0.07680050366055668,0.12650393383038774,-0.05593826634238812,-0.04102733844150896,-0.0832497262502093,0.015579177419529487,0.026220096846479142,0.0597449557539535,0.04409503063709753,0.022639394322308173,0.09819009840188028,0.030151301507266682,-0.014919773551129745,-0.03018395691530258,-0.06067181052067738
SsNH2,-0.009194949548217028,0.0532563229350934,0.10009477451763343,-0.016368846576007994,0.02608699737628833,0.0014677310509860775,0.057470416599259985,-0.030929956175195963,0.008395644263428153,-0.004581020325975992,-0.006379376657532191,-0.015762526985746952,-0.014492895199920496,0.03536209061860278,-0.015605339234843687,0.01967659982744777,0.0034320948362194232,0.029517572637334594,0.006275986064426368,-0.03732010978907028
SdNH,-0.005881065210574986,0.05092425895534181,0.09253707759082591,-0.03839635989304277,0.050162826702187566,-0.033113412579488244,0.03326683981824492,-0.036699751193406974,0.0017292193306064282,-0.00979917947989225,-0.012516930730356014,0.004036421585155685,0.024889340920752106,0.004792400198223341,-0.009992161241365587,-0.0012445537317818196,-0.018553197406836586,0.03319620321582709,0.016857783547909944,-0.023797914796823777
SssNH,-0.03289507842237198,0.08515679273894577,0.06396502452779824,-0.0003923190809186915,-0.004856323953902487,0.014603929654707654,0.07383163156994967,-0.018682510097580873,-0.04371204571002381,0.009939510697577925,-0.028641294995384647,-0.021515634593935108,0.024184705137826192,-0.005796326882686162,-0.010804876450686366,-0.023012154264938935,0.0350211351021695,-0.018076053957555432,-0.04206218769244818,0.006903085408709581
SaaNH,-0.005356176235607704,-0.005528037181200273,0.042310730714176015,0.09377989559403996,0.01606395946344908,-0.12581384866339998,0.0028927169088983143,0.03340040987079222,0.023632857972263922,-0.0647929870288342,0.05288951307083609,-0.09557542001398024,0.048130282617261586,-0.10261360547153438,0.02071810252203619,-0.02198179956297946,0.005680032879101977,0.042905871042076646,0.0542182713953534,0.07675915359775984
StN,-0.018230718340288877,0.003081293761762871,-0.0022148650885512114,-0.005976286863407902,-0.0009812787141964567,-0.014326772412074053,-0.014002139693049686,-0.03962694758771258,0.0015745665232213882,-0.041529638076479115,-0.07960516842031423,0.04208784034934884,-0.0774699666813622,-0.0529583194329179,-0.058949876358242434,-0.06123298777361299,0.03442933053814751,0.038786174913469494,0.08757978820578316,-0.08658824743010018
SdsN,-0.054157434032091674,0.04435008450692996,-0.04989995592992072,-0.04976531252864942,0.0009212562104642021,0.008177137423704172,-0.011445437252199426,-0.010073019400938757,-0.06298447234166935,-0.09012695347178282,-0.05118796056967514,-0.051899936865218994,0.03149085506209903,0.025248484158241838,-0.017027314391484014,0.059949567065969156,0.0036986940925201493,0.03326862117277404,0.034042933762078724,0.03269411810512514
SaaN,-0.07195996699924231,0.04848692723621661,-0.033326349530438386,0.027510237803962213,-0.0005450627567359865,-0.09611613255439504,0.021346181016624347,-0.025785169782631262,0.051221244072069516,0.02478199234338144,-0.01299446636566601,0.008573780310385649,-0.030125366311376252,0.012023153738345864,-0.015239969610499523,-0.04816506706991246,-0.01804579768377806,-0.01391582308731024,0.02478727302807003,-0.049028832459854975
